Model name,Features names,Error,Date Time
LogisticRegression,smooth_sample variance_feature PCA_transform,0.339792819012,2016-11-15 11:51:25.499000
LogisticRegression,smooth_sample local_maxima_3 local_maxima_without_smoothing,0.391861978632,2016-11-15 11:51:25.838000
LogisticRegression,smooth_sample local_maxima_3 PCA_transform,0.368375264064,2016-11-15 11:51:26.254000
LogisticRegression,smooth_sample local_maxima_without_smoothing PCA_transform,0.37364767113,2016-11-15 11:51:26.739000
LogisticRegression,spread grey_white_ratio mean_feature,0.554985852724,2016-11-15 11:51:27.924000
LogisticRegression,spread grey_white_ratio variance_feature,0.615127057142,2016-11-15 11:51:31.344000
LogisticRegression,spread grey_white_ratio local_maxima_3,0.645147527543,2016-11-15 11:51:32.713000
LogisticRegression,spread grey_white_ratio local_maxima_without_smoothing,0.69437625183,2016-11-15 11:51:34.077000
LogisticRegression,spread grey_white_ratio PCA_transform,0.563224492441,2016-11-15 11:51:35.205000
LogisticRegression,spread mean_feature variance_feature,0.634354699495,2016-11-15 11:51:38.884000
LogisticRegression,spread mean_feature local_maxima_3,0.653423912429,2016-11-15 11:51:40.164000
LogisticRegression,spread mean_feature local_maxima_without_smoothing,0.701070589032,2016-11-15 11:51:41.448000
LogisticRegression,spread mean_feature PCA_transform,0.565863397586,2016-11-15 11:51:42.705000
LogisticRegression,spread variance_feature local_maxima_3,0.682321803277,2016-11-15 11:51:47.601000
LogisticRegression,spread variance_feature local_maxima_without_smoothing,0.688125909311,2016-11-15 11:51:50.753000
LogisticRegression,spread variance_feature PCA_transform,0.563974052673,2016-11-15 11:51:53.191000
LogisticRegression,spread local_maxima_3 local_maxima_without_smoothing,0.744737302011,2016-11-15 11:51:54.648000
LogisticRegression,spread local_maxima_3 PCA_transform,0.647606069607,2016-11-15 11:51:55.945000
LogisticRegression,spread local_maxima_without_smoothing PCA_transform,0.701120976832,2016-11-15 11:51:57.237000
LogisticRegression,grey_white_ratio mean_feature variance_feature,0.385997108364,2016-11-15 11:51:57.313000
LogisticRegression,grey_white_ratio mean_feature local_maxima_3,0.416334490195,2016-11-15 11:51:57.405000
LogisticRegression,grey_white_ratio mean_feature local_maxima_without_smoothing,0.432066631238,2016-11-15 11:51:57.580000
LogisticRegression,grey_white_ratio mean_feature PCA_transform,0.327596387339,2016-11-15 11:51:57.625000
LogisticRegression,grey_white_ratio variance_feature local_maxima_3,0.3881653371,2016-11-15 11:51:57.695000
LogisticRegression,grey_white_ratio variance_feature local_maxima_without_smoothing,0.400567644699,2016-11-15 11:51:57.794000
LogisticRegression,grey_white_ratio variance_feature PCA_transform,0.328064325762,2016-11-15 11:51:57.842000
LogisticRegression,grey_white_ratio local_maxima_3 local_maxima_without_smoothing,0.435423706636,2016-11-15 11:51:57.958000
LogisticRegression,grey_white_ratio local_maxima_3 PCA_transform,0.334988252851,2016-11-15 11:51:58.027000
LogisticRegression,grey_white_ratio local_maxima_without_smoothing PCA_transform,0.343561159329,2016-11-15 11:51:58.143000
LogisticRegression,mean_feature variance_feature local_maxima_3,0.383817430125,2016-11-15 11:51:58.259000
LogisticRegression,mean_feature variance_feature local_maxima_without_smoothing,0.401049849098,2016-11-15 11:51:58.428000
LogisticRegression,mean_feature variance_feature PCA_transform,0.323986464187,2016-11-15 11:51:58.512000
LogisticRegression,mean_feature local_maxima_3 local_maxima_without_smoothing,0.427399795134,2016-11-15 11:51:58.713000
LogisticRegression,mean_feature local_maxima_3 PCA_transform,0.337434983438,2016-11-15 11:51:58.828000
LogisticRegression,mean_feature local_maxima_without_smoothing PCA_transform,0.346394473324,2016-11-15 11:51:59.013000
LogisticRegression,variance_feature local_maxima_3 local_maxima_without_smoothing,0.401013106077,2016-11-15 11:51:59.129000
LogisticRegression,variance_feature local_maxima_3 PCA_transform,0.337961241631,2016-11-15 11:51:59.229000
LogisticRegression,variance_feature local_maxima_without_smoothing PCA_transform,0.345934299945,2016-11-15 11:51:59.476000
LogisticRegression,local_maxima_3 local_maxima_without_smoothing PCA_transform,0.35614440324,2016-11-15 11:51:59.614000
LogisticRegression,polyfit border_smooth_sample smooth_sample spread,0.517700321374,2016-11-15 11:52:00.718000
LogisticRegression,polyfit border_smooth_sample smooth_sample grey_white_ratio,0.361187576916,2016-11-15 11:52:01.166000
LogisticRegression,polyfit border_smooth_sample smooth_sample mean_feature,0.356017535587,2016-11-15 11:52:02.422000
LogisticRegression,polyfit border_smooth_sample smooth_sample variance_feature,0.348378205204,2016-11-15 11:52:02.649000
LogisticRegression,polyfit border_smooth_sample smooth_sample local_maxima_3,0.36613450496,2016-11-15 11:52:03.050000
LogisticRegression,polyfit border_smooth_sample smooth_sample local_maxima_without_smoothing,0.37200647692,2016-11-15 11:52:03.567000
LogisticRegression,polyfit border_smooth_sample smooth_sample PCA_transform,0.357491561707,2016-11-15 11:52:04.268000
LogisticRegression,polyfit border_smooth_sample spread grey_white_ratio,0.533704312085,2016-11-15 11:52:05.421000
LogisticRegression,polyfit border_smooth_sample spread mean_feature,0.543475347687,2016-11-15 11:52:06.658000
LogisticRegression,polyfit border_smooth_sample spread variance_feature,0.558091464079,2016-11-15 11:52:09.627000
LogisticRegression,polyfit border_smooth_sample spread local_maxima_3,0.642229370975,2016-11-15 11:52:10.966000
LogisticRegression,polyfit border_smooth_sample spread local_maxima_without_smoothing,0.689238252259,2016-11-15 11:52:12.424000
LogisticRegression,polyfit border_smooth_sample spread PCA_transform,0.548828356627,2016-11-15 11:52:13.602000
LogisticRegression,polyfit border_smooth_sample grey_white_ratio mean_feature,0.360712685867,2016-11-15 11:52:14.553000
LogisticRegression,polyfit border_smooth_sample grey_white_ratio variance_feature,0.347853824884,2016-11-15 11:52:14.700000
LogisticRegression,polyfit border_smooth_sample grey_white_ratio local_maxima_3,0.370162391953,2016-11-15 11:52:15.001000
LogisticRegression,polyfit border_smooth_sample grey_white_ratio local_maxima_without_smoothing,0.375203346167,2016-11-15 11:52:15.355000
LogisticRegression,polyfit border_smooth_sample grey_white_ratio PCA_transform,0.362758641862,2016-11-15 11:52:15.671000
LogisticRegression,polyfit border_smooth_sample mean_feature variance_feature,0.342676659921,2016-11-15 11:52:15.803000
LogisticRegression,polyfit border_smooth_sample mean_feature local_maxima_3,0.372439923741,2016-11-15 11:52:17.373000
LogisticRegression,polyfit border_smooth_sample mean_feature local_maxima_without_smoothing,0.370996149757,2016-11-15 11:52:17.855000
LogisticRegression,polyfit border_smooth_sample mean_feature PCA_transform,0.359831395255,2016-11-15 11:52:19.285000
LogisticRegression,polyfit border_smooth_sample variance_feature local_maxima_3,0.363549923909,2016-11-15 11:52:19.562000
LogisticRegression,polyfit border_smooth_sample variance_feature local_maxima_without_smoothing,0.371649489096,2016-11-15 11:52:20.060000
LogisticRegression,polyfit border_smooth_sample variance_feature PCA_transform,0.340723195359,2016-11-15 11:52:20.198000
LogisticRegression,polyfit border_smooth_sample local_maxima_3 local_maxima_without_smoothing,0.391054981252,2016-11-15 11:52:20.615000
LogisticRegression,polyfit border_smooth_sample local_maxima_3 PCA_transform,0.370515159731,2016-11-15 11:52:21.016000
LogisticRegression,polyfit border_smooth_sample local_maxima_without_smoothing PCA_transform,0.377685823324,2016-11-15 11:52:21.539000
LogisticRegression,polyfit smooth_sample spread grey_white_ratio,0.535714407773,2016-11-15 11:52:22.690000
LogisticRegression,polyfit smooth_sample spread mean_feature,0.541388846547,2016-11-15 11:52:23.907000
LogisticRegression,polyfit smooth_sample spread variance_feature,0.522065765209,2016-11-15 11:52:25.782000
LogisticRegression,polyfit smooth_sample spread local_maxima_3,0.64632194869,2016-11-15 11:52:27.087000
LogisticRegression,polyfit smooth_sample spread local_maxima_without_smoothing,0.685132362159,2016-11-15 11:52:28.409000
LogisticRegression,polyfit smooth_sample spread PCA_transform,0.553149222018,2016-11-15 11:52:29.588000
LogisticRegression,polyfit smooth_sample grey_white_ratio mean_feature,0.357269002279,2016-11-15 11:52:30.578000
LogisticRegression,polyfit smooth_sample grey_white_ratio variance_feature,0.348999244523,2016-11-15 11:52:30.750000
LogisticRegression,polyfit smooth_sample grey_white_ratio local_maxima_3,0.368737504199,2016-11-15 11:52:30.985000
LogisticRegression,polyfit smooth_sample grey_white_ratio local_maxima_without_smoothing,0.374610954642,2016-11-15 11:52:31.287000
LogisticRegression,polyfit smooth_sample grey_white_ratio PCA_transform,0.358666893066,2016-11-15 11:52:31.568000
LogisticRegression,polyfit smooth_sample mean_feature variance_feature,0.343797880611,2016-11-15 11:52:31.789000
LogisticRegression,polyfit smooth_sample mean_feature local_maxima_3,0.371932904936,2016-11-15 11:52:33.227000
LogisticRegression,polyfit smooth_sample mean_feature local_maxima_without_smoothing,0.373120358636,2016-11-15 11:52:33.844000
LogisticRegression,polyfit smooth_sample mean_feature PCA_transform,0.35653654624,2016-11-15 11:52:35.316000
LogisticRegression,polyfit smooth_sample variance_feature local_maxima_3,0.361714016419,2016-11-15 11:52:35.791000
LogisticRegression,polyfit smooth_sample variance_feature local_maxima_without_smoothing,0.371773289274,2016-11-15 11:52:36.400000
LogisticRegression,polyfit smooth_sample variance_feature PCA_transform,0.341415685467,2016-11-15 11:52:36.532000
LogisticRegression,polyfit smooth_sample local_maxima_3 local_maxima_without_smoothing,0.393556177568,2016-11-15 11:52:36.948000
LogisticRegression,polyfit smooth_sample local_maxima_3 PCA_transform,0.36766187321,2016-11-15 11:52:37.380000
